"schiacciante, schiaccianti","overwhelming","schiacciante, schiaccianti"
"romantico, romantica","romantic","romantico, romantica"
"scadente, scadenti","poor, shoddy; unsatisfactory","scadente, scadenti"
"creare un problema a qn","to create a problem for sb","creare un problema a qn"
"andare/venire a trovare qn","to go/come and see sb","andare/venire a trovare qn"
"suggerimento","m. suggestion, hint","suggerimento"
"creare","to create; avere creato","creare"
"rispettare","to respect, have respect for; avere rispettato","rispettare"
"trovare","to find; avere trovato","trovare"
"significato","meaning, sense","significato"
"travolgente, travolgenti","overwhelming","travolgente, travolgenti"
"utile, utili","useful","utile, utili"
"gesto","m. gesture","gesto"
"emozione","f. emotion","emozione"
"tristezza","f. sadness, sorrow","tristezza"
"cercare","to look for, search for; seek; avere cercato","cercare"
"volere","to want; avere voluto","volere"
"imparare","learn; avere imperato","imparare"
"esistere","to exist","esistere"
"scomodo, scomoda","uncomfortable","scomodo, scomoda"
"parlare","to talk, speak; avere parlato","parlare"
"appeso, appesa","hanging","appeso, appesa"
"troppo","too much","troppo"
"oltrepassare","to cross, go beyond; exceed, go over; avere oltrepassato","oltrepassare"
"voler bene/male a qn","to care for/dislike sb","voler bene/male a qn"
"incredibile, incredibili","incredible, unbelievable","incredibile, incredibili"
"soluzione","f. solution","soluzione"
"concetto","m. concept","concetto"
"bloccarsi","to stall, jam, get stuck; essersi bloccato","bloccarsi"
"da un momento all'altro","at any moment; suddenly ","da un momento all'altro"
"dipendenza","f. addiction","dipendenza"
"sdolcinato, sdolcinata","(too romantic) cheesy","sdolcinato, sdolcinata"
"voler dire (che)","to mean (that)","voler dire (che)"
"imparare a fare qc","to learn to do sth","imparare a fare qc"
"canzone","f. song","canzone"
"meglio","better","meglio"
"decorazione","f. decoration","decorazione"
"persona","f. person","persona"
"traduzione","f. translation","traduzione"
"definire","to define; avere definito","definire"
"insormontabile, insormontabili","unsurmountable, insurmountable","insormontabile, insormontabili"
"amare","to love; avere amato","amare"
"momento","m. moment, time","momento"
"servire","to need; essere servito","servire"
"fuori","outside, out","fuori"
"potenziale","m. potential","potenziale"
"lista","f. list","lista"
"sovraccarico, sovraccarica","overloaded","sovraccarico, sovraccarica"
"cercare di fare qc","to try to do sth","cercare di fare qc"
"dire","to say, dire; acere detto","dire"
"aperto, aperta","open","aperto, aperta"
"silenzio","m. silence","silenzio"
"giornata","f. day (dawn to dusk)","giornata"
"imbarazzante, imbarazzanti","embarrassing, awkward","imbarazzante, imbarazzanti"
"carino, carina","cute","carino, carina"
"stare","to stay, be, remain; essere stato","stare"
"effettivamente","actually","effettivamente"
"vivere","to live; essere vissuto","vivere"
"situazione","f. situation","situazione"
