"rivolgere","(attention, look) to turn, direct; (Words) address; avere rivolto","rivolgere"
"si tratta di","(impersonal) it's about","si tratta di"
"farsi i fatti degli altri","to get into (mind) other poeple's business","farsi i fatti degli altri"
"nostrano, nostrana","local, home-grown","nostrano, nostrana"
"criticare","to criticize, find fault with; avere criticato","criticare"
"rispecchiare","to reflect; avere rispecchiato","rispecchiare"
"per certi versi","in some ways","per certi versi"
"di cosa tratta il libro/film","what's the book/film about","di cosa tratta il libro/film"
"trattare di","(book, film) to deal with, be about","trattare di"
"spensierato, spensierata","carefree, lighthearted","spensierato, spensierata"
"punto di vista","point of view, perspective","punto di vista"
"difetto","m. fault, flaw, defect; (moral) failing","difetto"
"trattare bene/male qn","to treat sb well/badly","trattare bene/male qn"
"rivolgere una critica a qn","to criticize sb","rivolgere una critica a qn"
"avvicinare (a)","to bring near (to); avere avvicinato","avvicinare (a)"
"volere bene","to (non-romantically)  love","volere bene"
"generalizzare","to generalize; avere generalizzato","generalizzare"
"tipicamente","typically","tipicamente"
"leggerezza","(gen) lightness; (inconsiderate) thoughtlessness","leggerezza"
"colpevole, colpevoli","guilty","colpevole, colpevoli"
"evasione","f. escape, (tax) evasion","evasione"
"di che si tratta","what's it about","di che si tratta"
"trattarsi bene/male","to treat o.s. well/badly","trattarsi bene/male"
"conoscenza","f. knowledge; cognition; acquaintance","conoscenza"
"rimarcare","to remark, observe; avere rimarcato","rimarcare"
"stile","m. style","stile"
"alimentazione","f. nutrition, diet","alimentazione"
"gridare","to shout, (cry) out; scream, yell; avere gridato","gridare"
"più di tutto","most of all","più di tutto"
"percezione","f. perception","percezione"
"accogliente, accoglienti","(atmosphere) welcoming, friendly; (room) pleasant, cosy","accogliente, accoglienti"
"con leggerezza","thoughtlessly","con leggerezza"
"pregio","m. worth, value; (good) quality, merit","pregio"
"comportamento","m. behavior","comportamento"
"trattare con qc","to deal with sb","trattare con qc"
"avvicinarsi (a)","(to go near) to approach, go (or come) up to; (to resemble) to be similar (to), be close (to); essersi avvicinato","avvicinarsi (a)"
"gesticolare","to gesticulate; avere gesticolato","gesticolare"
"maniera","f. way, manner","maniera"
"urlare","to scream, yell; avere urlato","urlare"
"trattarsi","to treat o.s.; essersi trattato","trattarsi"
"calore","m. (gen) warmth; (intense) heat; (fig) fervour","calore"
"trattare","to treat, deal with; avere trattato","trattare"
"ritenersi","to consider o.s.; essersi ritenuto","ritenersi"
"stima","f. respect, esteem","stima"
"eleganza","f. elegance","eleganza"
"ritenere"," to think, believe, consider; avere ritenuto","ritenere"
"luogo comune","commonplace, cliche","luogo comune"
"urlare qc a qn","to scream, yell sth at sb","urlare qc a qn"
"rivolgere un'accusa a qn","to accuse sb","rivolgere un'accusa a qn"
"intromissione","f. interference, meddling","intromissione"
"urlare a qn di fare qc","to scream at sb to do sth","urlare a qn di fare qc"
"innanzitutto","above all, first of all","innanzitutto"
"inserire","to insert; put in; avere inserito","inserire"
"aspetto","appearance, look; aspect, side","aspetto"
"tipico, tipica","typical","tipico, tipica"
