"reciproco, reciproca","reciprocal, mutual ","reciproco, reciproca"
"utilizzare","to use, make use of, utilize; avere utilizzato","utilizzare"
"benessere","m. well-being, comfort","benessere"
"ansia","anxiety","ansia"
"diffuso, diffusa","widespread","diffuso, diffusa"
"confrontare","to compare; avere confrontato","confrontare"
"disuguaglianza","inequality","disuguaglianza"
"generosità","f. generosity","generosità"
"emozione","f. emotion","emozione"
"mondo","world","mondo"
"onestà","f. honesty, fairness","onestà"
"malinconia","melancholy, gloom","malinconia"
"ammettere","to admit, let in, allow; avere ammesso","ammettere"
"basarsi","to be based on; essersi basato","basarsi"
"rabbia","anger, rage","rabbia"
"criminalità","f. criminal nature, crime","criminalità"
"autorità","f. authority","autorità"
"sostegno","support","sostegno"
"prestare","to lend; avere prestato","prestare"
"lezione","f. lesson","lezione"
"aumentare","to increase, go up, raise; essere aumentato","aumentare"
"sentimento","feeling","sentimento"
"persona","f. person","persona"
"raccogliere","to collect, pick (up); avere raccolto","raccogliere"
"corruzione","f. corruption","corruzione"
"riscontrare","to notice, find; avere riscontrato","riscontrare"
"descrivere","to describe; avere descritto","descrivere"
"occupare","to occupy, take up; avere occupato","occupare"
"paese","m. country, nation; village","paese"
"diminuire","to reduce, decrease, diminish","diminuire"
"pubblico, pubblica","public, state","pubblico, pubblica"
"rapporto","connection, relationship; report","rapporto"
"consecutivo, consecutiva","consecutive","consecutivo, consecutiva"
"posizione","f. position","posizione"
"conquistare","to conquer, win, gain; avere conquistato","conquistare"
"funzionante, funzionanti","functioning","funzionante, funzionanti"
"sospetto, sospetta","suspicious, suspect","sospetto, sospetta"
"taciturno, taciturna","taciturn","taciturno, taciturna"
"libertà","f. freedom, liberty","libertà"
"soprattutto","above all; especially, particularly","soprattutto"
"rispettivamente","respectively","rispettivamente"
"governo","government","governo"
"fiducia","trust, confidence","fiducia"
"sondaggio","survey","sondaggio"
"livello","level, standard","livello"
"completare","to complete, finish; avere completato","completare"
"autore","-trice, author","autore"
"manifestazione","f. expression, demonstration","manifestazione"
"tristezza","sadness, sorrow","tristezza"
"senso","sense, meaning","senso"
"servizio","duty, (domestic) service","servizio"
